id,condominio,anunciante,num_suites,num_vagas,num_quartos,area,rua,regiao,descricao,tipo_imovel,localidade,bairro,preco
3606,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,0.0,2.0,70.0,Rua Ernani Osmar Blaas,RS,"Apartamento na Cohab Lindóia com 2 dormitórios, sala de estar, cozinha, banheiro, sacada, grade na porta de entrada e janela da sacada. Códi...",Apartamento,Pelotas,Três Vendas,128000
3607,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,0.0,0.0,433.0,Lagos de Sao Goncalo-Rua A,RS,"Terreno Lagos de São Gonçalo com 433,36 m de área.",Terreno Padrão,Pelotas,Areal,330000
3608,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,0.0,3.0,700.0,Fernando Osorio,RS,"Excelente terreno com 21.600m, com uma casa de 3 dormitórios e um galpão de 580m. Em ótima localização na Fernando Osório, próximo ao Reside...",Casa,Pelotas,Três Vendas,1595000
3609,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,1.0,2.0,5.0,690.0,Rua General Osório,RS,"Excelente casa, em zona nobre, detalhes de bom gosto, ótima para clínicas, consultórios, residência, dentre outros. Possui 5 dormitórios, se...",Casa,Pelotas,Centro,1908000
3610,0.0,VILLAR IMÓVEIS,1.0,3.0,3.0,230.0,,RS,"Excelente casa próximo Av JK e Dom Joaquim.

Com 3 dormitórios sendo um suíte master com closet modulado e banheira hidromassagem, lavander...",Casa,Pelotas,Areal,530000
3611,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,0.0,0.0,429.0,Avenida Bahia,RS,"Terreno no Balneário dos Prazeres em ótimo tamanho 13x33m, murado em uma das laterais e nos fundos. Código: T118",Terreno Padrão,Pelotas,Laranjal,75000
3612,210.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,0.0,1.0,43.0,Rua Marechal Deodoro,RS,"Apartamento central perto de tudo com 1 dormitório, sala, cozinha, banheiro, no segundo andar ideal para estudantes, posição solar ótima com...",Apartamento,Pelotas,Centro,170000
3613,0.0,VILLAR IMÓVEIS,1.0,2.0,3.0,91.0,,RS,"CASA DIFERENCIADA NO NOVO UMUHARAMA: 

Com 3 dormitórios com piso flutuante, sendo 1 suíte com closet planejado, sala com lareira, cozinha c...",Casa,Pelotas,Areal,310000
3614,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,2.0,1.0,2.0,60.0,Avenida Engenheiro Ildefonso Simões Lopes,RS,"Casa nova no Moradas Club 2 com 2 dormitórios e 2 suítes, sala de estar, cozinha e vaga de estacionamento na frente da casa. Código: C2168",Casa,Pelotas,Três Vendas,190000
3615,0.0,VILLAR IMÓVEIS,1.0,4.0,3.0,120.0,,RS,"Linda casa no Laranjal
A casa possui 3 dormitórios sendo um suíte, banheiro social, garagem para 4 carros. Banheiros com espera para junker....",Casa,Pelotas,Laranjal,580000
3616,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,0.0,2.0,49.0,Ana Neri,RS,"Casa de 02 dormitórios, bom pátio, lugar tranquilo, precisa de reformas. Documentação ok!",Casa,Pelotas,Cohab Tablada,169000
3617,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,1.0,1.0,2.0,107.0,Rua Doutor Cláudio Manoel da Costa,RS,"Excelente apartamento novo de frente, amplo, 2 dormitórios com sacada sendo 1 suíte, banheiro social, sala de estar, cozinha e box de garage...",Apartamento,Pelotas,Areal,450000
3618,0.0,VILLAR IMÓVEIS,3.0,4.0,3.0,620.0,,RS,"EXCELENTE IMÓVEL DE ALTO PADRÃO NO LOTEAMENTO ARROIO PELOTAS

O sobrado está em um terreno com 10 metros de largura por 62 metros de comprim...",Casa,Pelotas,Laranjal,1300000
3619,0.0,VILLAR IMÓVEIS,1.0,1.0,3.0,96.0,,RS,"Apartamento Zona Norte próximo à Dom Joaquim

Excelente imóvel em localização privilegiada próximo a Av. Dom Joaquim, três dormitórios sendo...",Apartamento,Pelotas,Zona Norte,400000
3620,130.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,1.0,1.0,35.0,Rua Gomes Carneiro,RS,"Atenção investidores e universitários!!! Edifício NOVO, obra recem entregue, próximo as universidades, bem localizado, prédio de esquina. Ap...",Apartamento,Pelotas,Centro,173000
3621,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,1.0,1.0,3.0,70.0,Rua Santo Michelon,RS,"Excelente casa em área de expansão 3 dormitórios sendo 1 suíte, sala com cozinha americana, banheiro social, pátio com estrutura para piscin...",Casa,Pelotas,Fragata,235000
3622,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,0.0,0.0,700.0,Areal,RS,Terreno no final do Areal 10 X 70 m. R$ 55 mil.,Terreno Padrão,Pelotas,Areal,60000
3623,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,1.0,1.0,54.0,Rua Dom Pedro II,RS,Apartamentos Hayloft na região das universidades!! São apartamentos duplex com vidro no pé-direito duplo. Na parte de baixo fica a sala e co...,Apartamento,Pelotas,Centro,198000
3624,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,0.0,0.0,360.0,Rua Professor Carlos Henrique Nogueira,RS,Excelente terreno no Colina do Sol 10x36. Com casas nos dois lados e nos fundos. Documentação regularizada. Pronto para construir!! Código: ...,Terreno Padrão,Pelotas,Três Vendas,225000
3625,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,0.0,0.0,213.0,Rua João Quinzem,RS,"Ótimo terreno, Loteamento Navarini -Três Vendas-Terreno alto, todo murado, em rua sem saída. Metragem 8,5 X 25 m. Valor R$ 106 mil.",Terreno Padrão,Pelotas,Três Vendas,106000
3626,280.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,1.0,3.0,65.0,Avenida Ferreira Viana,RS,"Ótimo apartamento no condomínio Garden Club House com 3 dormitórios, sala de estar, cozinha, banheiro. Condomínio fechado com piscina, playg...",Apartamento,Pelotas,Areal,233266
3627,230.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,1.0,2.0,62.0,Presidente Juscelino Kubitschek de Oliveira,RS,"Apartamento em condomínio fechado com portaria 24h, sala, cozinha, banheiro e 2 dormitórios. Cliente quer apartamento até 280.000,00 no cent...",Apartamento,Pelotas,Areal,265000
3628,0.0,VILLAR IMÓVEIS,0.0,0.0,3.0,120.0,,RS,"Casa comercial - PRÓXIMO DO FORUM.

Imovel poussui três salas amplas e dois banheiros sociais, área de luz, cozinha, pátio e churrasqueira.
...",Casa,Pelotas,Centro,400000
3629,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,2.0,8.0,5.0,402.0,Rua Doutor Gervasio Alves Pereira,RS,"2 Casas em 1 só, excelente e impecável sobrado no Fragata a 40 metros da Avenida Duque de Caxias. Sobrado com excelente infraestrutura, todo...",Casa,Pelotas,Fragata,1300000
3630,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,1.0,2.0,44.0,Rua Lavras do Sul,RS,"Minha Casa Minha Vida no Laranjal: Casa nova de 2 dormitórios com estacionamento para carro, aberturas de alumínio, piso laminado e com recu...",Casa,Pelotas,Barro Duro,135000
3631,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,1.0,3.0,72.0,Rua José Rizzolo,RS,Apartamento térreo com 3 dormitórios e garagem na Cohab Lindóia. Código A3055.,Apartamento,Pelotas,Lindóia,150000
3632,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,1.0,1.0,3.0,98.0,Avenida Assis Brasil,RS,"Santorini é a maior ilha de um pequeno arquipélago situado na Grécia que possui uma beleza arquitetônica única e fascinante,que serve de ins...",Apartamento,Pelotas,Três Vendas,377368
3633,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,1.0,1.0,3.0,90.0,Rua Lindolfo Collor,RS,"Residencial Stella, novo empreendimento em ótima localização, 3 dormitórios sendo 1 suíte, banheiro social, cozinha, área de serviço, sala d...",Apartamento,Pelotas,Três Vendas,388000
3634,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,4.0,2.0,182.0,Rua São Leopoldo,RS,"Ótima casa no Laranjal, bem localizada com 2 dormitórios, 2 banheiros, sala com lareira, cozinha americana com sala de jantar e churrasqueir...",Casa,Pelotas,Laranjal,580000
3635,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,2.0,2.0,123.0,Passeio Monteiro Lobato,RS,"Casa ampla, 2 dormitórios, churrasqueira e garagem, com boa localização na Cohab Tablada.",Casa,Pelotas,Três Vendas,285000
3636,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,1.0,3.0,135.0,Rua Senador Mendonça,RS,"Casa central bem localizada com ótima posição solar, próximo de escola e hospital. Possui 3 dormitórios, banheiro social, cozinha, sala de e...",Casa,Pelotas,Centro,298000
3637,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,0.0,4.0,180.0,Rua Engenheiro Hugo Veiga,RS,"Casa com boa localização, em rua asfaltada e 2 quadras da Marcílio Dias. Precisa de reformas, possui cozinha, sala de estar, 4 dormitórios, ...",Casa,Pelotas,Centro,230000
3638,0.0,VILLAR IMÓVEIS,0.0,0.0,0.0,408.0,,RS,"Terreno amplo Areal

Amplo terreno já aterrado, localizado em Rua Pavimentada, parte alta, frente Norte, medindo 12x34.

Documentação ok.

A...",Terreno Padrão,Pelotas,Areal,200000
3639,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,0.0,0.0,175.0,Avenida Engenheiro Ildefonso Simões Lopes,RS,"Ótimo terreno no Liberdade com boa localização, venha construir, temos vários projetos para construção. Código: T141",Terreno Padrão,Pelotas,Três Vendas,74800
3640,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,0.0,0.0,1040.0,Avenida Cristóvão José dos Santos,RS,"Ótimo terreno em área nas Três Vendas próximo ao Sicredi da Salgado Filho. De esquina, murado, aterrado com boa posição solar, mais de 1000 ...",Terreno Padrão,Pelotas,Três Vendas,530000
3641,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,1.0,2.0,3.0,140.0,Rua Senador Carlos Barbosa,RS,"Apartamento novo, nunca habitado.Possui 3 dormitórios e suíte, sala ampla, sacada com churrasqueira, lavabo e dependência completa. Prédio c...",Apartamento,Pelotas,Três Vendas,680000
3642,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,0.0,0.0,533.0,Rua Marcílio Dias,RS,"Ótimo terreno central, bem localizado, medindo 533 m de área. Ideal para edifício de apartamentos ou clínica!",Terreno Padrão,Pelotas,Centro,720000
3643,950.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,1.0,1.0,3.0,128.0,Rua Padre Anchieta,RS,"Ótimo apartamento centralíssimo, andar alto com linda vista panorâmica, 3 dormitórios sendo 1 suíte, banheiro social, sala de estar e jantar...",Apartamento,Pelotas,Centro,350000
3644,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,0.0,0.0,200.0,Rua João Jacob Bainy,RS,"Ótimo ponto comercial, próximo ao Moradas Pelotas, rua principal, com açougue e lancheria com excelente clientela, venda por motivo de mudan...",Prédio Inteiro,Pelotas,Três Vendas,745000
3645,0.0,VILLAR IMÓVEIS,0.0,1.0,1.0,45.0,Rua General Neto,RS,"Studio Xavante Residence

Lofts e apartamentos de dois dormitórios com suíte, sacada com churrasqueira e garagem.

Empreendimento com duas t...",Apartamento,Pelotas,Centro,171000
3646,0.0,VILLAR IMÓVEIS,0.0,0.0,0.0,1172.0,,RS,"Mais informações do imóvel a Venda no bairro Areal na cidade de Pelotas, RS entre em contato.",Terreno Padrão,Pelotas,Areal,630000
3647,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,0.0,0.0,0.0,Rua Barão de Santa Tecla,RS,"Prédio área central, ótima para investidores, aproximadamente 4.500 m construídos. Entrada pela Santa Tecla (46,70 m) , pela Tiradentes (16x...",Prédio Inteiro,Pelotas,Centro,5000000
3648,300.0,Italo Esposito Corretor de Imóveis.,0.0,1.0,1.0,60.0,,RS,"OPORTUNIDADE UNICA PARA INVESTIR

APARTAMENTO DE UM QUARTO MOBILIADO COM ""GARAGEM"" NO CENTRO

Apartamento de 1 quarto, estilo loft, no c...",Apartamento,Pelotas,Centro,212000
3649,0.0,Italo Esposito Corretor de Imóveis.,0.0,1.0,2.0,100.0,Açores,RS,,Apartamento,Pelotas,Três Vendas,120000
3650,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,1.0,3.0,56.0,Rua Coronel Augusto Carvalho,RS,"Casa de 3 dormitórios na Cohab Tablada, em excelente localização e desocupada!!!",Casa,Pelotas,Três Vendas,170000
3651,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,1.0,3.0,3.0,102.0,Guilherme Leitzke,RS,"Ótima casa nas Três Vendas com 3 dormitórios sendo 1 suíte com hidro, sala 2 ambientes com lareira, cozinha planejada, pátio com piscina, ár...",Casa,Pelotas,Três Vendas,830000
3652,130.0,Italo Esposito Corretor de Imóveis.,0.0,1.0,2.0,70.0,,RS,"BARBADA NO MORADAS PELOTAS
(Aceita veículo)

Casa diferenciada com 3 quartos sendo uma suite, sala ampla com cozinha integrada a área de ...",Casa,Pelotas,Três Vendas,140000
3653,0.0,Italo Esposito Corretor de Imóveis.,0.0,0.0,2.0,49.0,Rua Barao de Cotegipe,RS,"SUPER OPORTUNIDADE DESCONTO
DE R$ 20 MIL
DE R$ 160.000.00 POR R$ 140.000.00

??Apartamento Impecável Semi Mobiliado -Areal Próximo Fórum...",Apartamento,Pelotas,Areal,140000
3654,0.0,Italo Esposito Corretor de Imóveis.,0.0,1.0,2.0,49.0,,RS,"BARBADA APARTAMENTO NO AREAL

Excelente apartamento localizado em frente ao Ginásio do Areal, possui dois dormitórios sendo um com móveis ...",Apartamento,Pelotas,Areal,155000
3655,250.0,Italo Esposito Corretor de Imóveis.,0.0,1.0,3.0,85.0,Professor Araujo,RS,Preço baixo,Apartamento,Pelotas,Centro,299000
3656,130.0,Italo Esposito Corretor de Imóveis.,0.0,1.0,2.0,70.0,,RS,"MORADAS PELOTAS COM AUMENTO

Linda casa reformada com ampliação. Sala dois ambientes cozinha com móveis planejados, ilha com cuba e cookto...",Casa,Pelotas,Três Vendas,189000
3657,0.0,VILLAR IMÓVEIS,0.0,0.0,2.0,182.0,,RS,"Ótimo sobrado no laranjal com amplo terreno

Imóvel com dois dormitórios, sala de estar, lareira, sacada e banheiro na parte superior. Pav...",Casa,Pelotas,Laranjal,550000
3658,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,3.0,2.0,150.0,Rua Laurindo Rabelo,RS,"Excelente casa quase esquina com a praça, com 2 dormitórios, garagem para 3 carros, gradeada, com gesso e churrasqueira. Código C2077",Casa,Pelotas,Cohab Tablada,268000
3659,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,1.0,2.0,600.0,Rua Gago Coutinho,RS,"Casa no Areal com 2 dormitórios, sala de estar e cozinha precisando de reparos. Terreno bem grande. Código: C2182",Casa,Pelotas,Areal,240000
3660,150.0,Italo Esposito Corretor de Imóveis.,2.0,1.0,3.0,90.0,,RS,"CASA MOBILIADA COM 3 QUARTOS E AUMENTO NO MORADAS CLUB  Linda casa com 3 quartos sendo 2 com suíte e um com closet planejado, piso flutuante...",Casa,Pelotas,Três Vendas,235000
3661,135.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,0.0,2.0,47.0,Rua Barão de Santa Tecla,RS,"Apartamento na Cohabpel, com 2 dormitórios. Código AA2011.",Apartamento,Pelotas,Centro,160000
3662,250.0,Italo Esposito Corretor de Imóveis.,1.0,1.0,3.0,100.0,,RS,"AMPLO APARTAMENTO A 100M DA DOM JOAQUIM

Imóvel totalmente reformado, sala dois ambientes com lareira, cozinha com móveis sob medida, área...",Apartamento,Pelotas,Centro,399000
3663,90.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,1.0,1.0,40.0,Rua Três de Maio,RS,"ATENÇÃO INVESTIDORES!!!!  APARTAMENTO PRÓXIMO AS UNIVERSIDADES, EM REGIÃO PRIVILEGIADA- COZINHA AMERICANA, CHURRASQUEIRA, ELEVADOR,  PORTEIR...",Apartamento,Pelotas,Centro,190000
3664,210.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,1.0,2.0,48.0,Avenida Engenheiro Ildefonso Simões Lopes,RS,"Excelente apartamento, no condomínio Boleadeiras, desocupado, 2 dormitórios, semi-mobiliado, banheiro com box de vidro e vaga de estacioname...",Apartamento,Pelotas,Três Vendas,155000
3665,309.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,0.0,0.0,69.0,Rua Andrade Neves,RS,"Ótima sala comercial na Galeria Central, com ótima posição solar, de frente para Andrade Neves!! Código SC007.",Conjunto Comercial/Sala,Pelotas,Centro,170000
3666,0.0,Italo Esposito Corretor de Imóveis.,1.0,1.0,3.0,125.0,,RS,"APARTAMENTO CENTRAL COM DEPENDÊNCIA COMPLETA E GARAGEM

BAIXOU 50 MIL!!!!

Excelente apartamento com posição solar privilegiada, todo no...",Apartamento,Pelotas,Centro,330000
3667,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,2.0,2.0,70.0,Rua Sobradinho,RS,"Casa em fase de acabamento, 4 quadras da lagoa e 1 quadra da avenida principal. Prazo de entrega de 3 meses, possui 2 dormitórios, sala de e...",Casa,Pelotas,Laranjal,160000
3668,450.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,0.0,0.0,360.0,Adolfo Fetter,RS,"Lote diferenciado- Preço especial, boa localização, entre o pórtico de acesso e o Clube. Condomínio fechado com portaria, playground, quadra...",Terreno Padrão,Pelotas,Laranjal,160000
3669,260.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,1.0,2.0,99.0,Fernando Osório,RS,"Excelente apartamento térreo bem ensolarado, com 2 dormitórios, sala 2 ambientes com divisória de vidro e área de serviço, todo gradeado. Có...",Apartamento,Pelotas,Três Vendas,250000
3670,0.0,PELOTA NEGÓCIOS IMOBILIÁRIOS,0.0,0.0,0.0,300.0,Avenida Engenheiro Ildefonso Simões Lopes,RS,Próximo ao Sest Senat pronto para construir.,Terreno Padrão,Pelotas,Três Vendas,194000
3671,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,1.0,2.0,40.0,Rua Doutor Mário Meneghetti,RS,"Casa com 2 dormitórios, sala, 2 banheiros, estacionamento, toda murada com portão de correr. Código: C2146",Casa,Pelotas,Fátima,170000
3672,0.0,VILLAR IMÓVEIS,3.0,3.0,3.0,133.0,Rua Capitão Nelson Pereira,RS,"Condomínio Figueiras da Marina

Condomínio fechado composto por 34 casas, distribuídas em estar / jantar com lareira, cozinha americana com ...",Casa de Condomínio,Pelotas,Areal,660132
3673,0.0,VILLAR IMÓVEIS,1.0,2.0,3.0,136.0,,RS,"Sobrados Bougainville - EM CONSTRUÇÃO&nbsp;

A residência será dividida da seguinte forma: 

Parte térrea:
Hall de entrada, lavabo, escrit...",Casa,Pelotas,Laranjal,550000
3674,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,2.0,2.0,200.0,Rua Monsenhor Silvano Souza,RS,"Sobrado com laje em prédio comercial, garagem para 2 carros fechada, pátio, aberturas em ferro e chapa galvanizada. Na parte superior 2 dorm...",Casa,Pelotas,Areal,280000
3675,0.0,VILLAR IMÓVEIS,1.0,4.0,3.0,191.0,,RS,"Excelente sobrado localizado nas Três Vendas

Construído há 4 anos.

Imóvel com três dormitórios sendo um suíte com closet, banheiro social...",Casa,Pelotas,Três Vendas,720000
3676,0.0,Italo Esposito Corretor de Imóveis.,2.0,3.0,3.0,191.0,,RS,"ESPETACULAR RESIDENCIA MODERNA, CONSTRUÇÃO NOVA

Construída há 4 anos, com 191m² de área construida

- móveis planejados no closet, quar...",Casa,Pelotas,Três Vendas,720000
3677,0.0,VILLAR IMÓVEIS,0.0,0.0,1.0,40.0,,RS,"MAESTRO RESIDENCIAL

Lofts de alto padrão, situado em local estratégico, próximo da UCPel e Ufpel. Serão 48 lofts, com 8 apartamentos por an...",Apartamento,Pelotas,Centro,170910
3678,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,3.0,4.0,150.0,Avenida República do Líbano,RS,"Casa na Av. República do Líbano - 4 dormitórios, sala, cozinha, área de serviço, pátio amplo e garagem.",Casa,Pelotas,Três Vendas,500000
3679,0.0,VILLAR IMÓVEIS,0.0,0.0,0.0,414.0,,RS,"TERRENO CENTRAL ANTÔNIO DOS ANJOS COM DEODORO -&nbsp;

MEDINDO 9 X 46 = 414m2&nbsp;


Aceita imovel menor valor.

R$ 900.000,00",Terreno Padrão,Pelotas,Centro,900000
3680,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,1.0,2.0,4.0,300.0,Rua Pedro Álvares Cabral,RS,"Excelente casa de 4 dormitórios, sendo 1 suíte, 2 vagas de garagem, churrasqueira, lareira, closet, muito bem localizada, próxima à Av. Dom ...",Casa,Pelotas,Centro,650000
3681,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,0.0,0.0,4554.0,Rodovia Br-116,RS,"Ótimo terreno na BR 116, possui algumas partes com aterro, acesso à BR já liberado, todo cercado.",Terreno Padrão,Pelotas,Três Vendas,690000
3682,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,1.0,2.0,3.0,100.0,Rua Um,RS,"Excelente sobrado construção nova em lugar tranquilo a caminho do Laranjal. Com 3 dormitórios sendo 1 suíte, cozinha planejada, lareira, chu...",Casa,Pelotas,Recanto de Portugal,545000
3683,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,0.0,0.0,207.0,Res. Visconde da Graca,RS,"Residencial Visconde da Graça: Terreno com boa posição solar, pronto para construir, rua sem saída. Bairro novo, com uma única entrada, pais...",Terreno Padrão,Pelotas,Fragata,102000
3684,480.0,VILLAR IMÓVEIS,0.0,0.0,0.0,0.0,,RS,"Terreno Veredas

Lote fundo praça, localizado na entrada do condomínio, ótima orientação solar.

Documentação ok.

Confira.

R$ 190.000,00",Loteamento/Condomínio,Pelotas,Laranjal,190000
3685,0.0,VILLAR IMÓVEIS,1.0,2.0,3.0,234.0,,RS,"Sobrado em construção - Veredas Altos do Laranjal&nbsp;

Pavimento térreo:

Hall de entrada, sala de estar e jantar com lareira e lavabo, co...",Casa de Condomínio,Pelotas,Laranjal,895000
3686,1.0,PELOTA NEGÓCIOS IMOBILIÁRIOS,0.0,1.0,2.0,50.0,,RS,"Próximo a Citroen na Av. Fernando Osório, 2 quarto com possibilidade de se tornar 3, piso flutuante na sala e nos quartos",Apartamento,Pelotas,Três Vendas,280000
3687,320.0,VILLAR IMÓVEIS,1.0,1.0,4.0,137.0,,RS,"Lindo apartamento 3 quartos sendo um suíte
Sala ampla com lareira, sacada e sala de jantar. De frente.
Cozinha, área de serviço, dependencia...",Apartamento,Pelotas,Centro,390000
3688,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,0.0,0.0,364.0,Rua Armando Voigt,RS,Terreno no Bairro Três Vendas com área total de 364 m.,Terreno Padrão,Pelotas,Três Vendas,106000
3689,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,2.0,1.0,2.0,65.0,Rua Olegário Mariano,RS,"Casa no Moradas Club com 2 suítes, sala, cozinha, área de serviço. Casa em condomínio fechado.",Casa,Pelotas,Três Vendas,180000
3690,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,1.0,1.0,22.0,Rua Uruguay,RS,"Kitnet próximo a UCPEL com garagem, condomínio tranquilo, ideal para estudantes ou investidores!!!",Apartamento,Pelotas,Centro,180000
3691,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,1.0,3.0,180.0,Avenida Guadalajara,RS,"Casa Cohab Tablada, 3 dormitórios, 2 banheiros, garagem, churrasqueira, com terreno amplo e depósito. Aceita apartamento no negócio.",Casa,Pelotas,Três Vendas,250000
3692,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,0.0,2.0,70.0,Avenida Engenheiro Ildefonso Simões Lopes,RS,"Casa nova no Liberdade com 2 dormitórios, sala e cozinha integradas com lareira, banheiro, churrasqueira, pátio todo calçado, casa murada e ...",Casa,Pelotas,Três Vendas,265000
3693,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,1.0,2.0,56.0,Rua General Neto,RS,"Apartamento com 2 dormitórios novo, térreo, com vaga de estacionamento e piso laminado. Código: A2106",Apartamento,Pelotas,Centro,285600
3694,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,0.0,0.0,1190.0,Rua General Vasco Alves,RS,"Terreno amplo e murado, ótimo investimento, a uma quadra da Av. Ferreira Viana, com 1190m de área.",Terreno Padrão,Pelotas,Areal,300000
3695,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,1.0,3.0,110.0,Rua Doutor Álvaro Barcelos,RS,"Casa no Areal próximo a Krause com 3 dormitórios, sala 2 ambientes, cozinha americana, banheiro com box de vidro, pátio e garagem. Código: C...",Casa,Pelotas,Areal,230000
3696,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,0.0,1.0,45.0,Rua Almirante Barroso,RS,"Excelente apartamento na Almirante Barroso, região das Universidades - 01 dormitório, com persiana de acionamento elétrico, sacada, piso aqu...",Apartamento,Pelotas,Centro,340000
3697,150.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,0.0,1.0,55.0,Rua General Osório,RS,Excelente apartamento no centro de Pelotas ideal para estudante e investidores. Fica próximo a zona universitária e beneficiência. Possui 1 ...,Apartamento,Pelotas,Centro,150000
3698,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,0.0,0.0,53.0,Avenida Dom Joaquim,RS,"Sala Comercial no Moinho Office - Possuímos diversas salas com diferentes tipos, tamanhos e valores variados!! Aproveite essa oportunidade e...",Conjunto Comercial/Sala,Pelotas,Três Vendas,378688
3699,0.0,VILLAR IMÓVEIS,0.0,1.0,1.0,49.0,,RS,"Lançamento Edf Dom Alberto &nbsp;
Aceita terreno no VEREDAS como parte de pagamento.

Empreendimento composto com 18 unidades de apartamento...",Apartamento,Pelotas,Centro,217000
3700,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,1.0,1.0,1.0,46.0,Rua Doutor Cassiano,RS,"Venha conhecer o Alta Vista Tree Towers - Apartamentos de 1 dormitório, com sacada e churrasqueira, sala de estar, cozinha, área de serviço ...",Apartamento,Pelotas,Centro,186447
3701,250.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,1.0,2.0,44.0,Rua José Lins do Rego,RS,"Apartamento semi-mobiliado todo reformado,próximo a faculdade de Medicina, exército, hospital e Avenida Duque de Caxias. Ideal para militare...",Apartamento,Pelotas,Fragata,170000
3702,0.0,Sérgio Correa Imóveis,0.0,0.0,2.0,70.0,,RS,"1205 - APARTAMENTO CENTRALISSIMO - Perto de tudo. Portaria, elevadores. Sala 2 ambientes, 2 dormitórios, copa-cozinha, banheiro social, área...",Apartamento,Pelotas,Centro,320000
3703,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,1.0,1.0,2.0,64.0,Rua Doutor Cassiano,RS,"Venha conhecer o Alta Vista Tree Towers - Apartamentos de 2 dormitórios, com sacada e churrasqueira, sala de estar, cozinha, área de serviço...",Apartamento,Pelotas,Centro,282150
